IOSH Demo Player Log
10:14:49:574 9.88 2.33 -1.26
10:14:49:586 9.91 2.33 -1.26
10:14:49:597 9.94 2.33 -1.26
10:14:49:608 9.97 2.33 -1.26
10:14:49:619 10.00 2.33 -1.26
10:14:49:631 10.03 2.33 -1.27
10:14:49:642 10.06 2.33 -1.27
10:14:49:652 10.08 2.33 -1.27
10:14:49:664 10.11 2.33 -1.27
10:14:49:675 10.14 2.33 -1.27
10:14:49:686 10.17 2.33 -1.27
10:14:49:698 10.20 2.33 -1.28
10:14:49:709 10.23 2.33 -1.29
10:14:49:720 10.26 2.33 -1.29
10:14:49:733 10.29 2.33 -1.30
10:14:49:743 10.32 2.33 -1.31
10:14:49:754 10.35 2.33 -1.32
10:14:49:766 10.38 2.33 -1.33
10:14:49:778 10.41 2.33 -1.34
10:14:49:788 10.44 2.33 -1.34
10:14:49:799 10.47 2.33 -1.35
10:14:49:810 10.50 2.33 -1.36
10:14:49:821 10.53 2.33 -1.36
10:14:49:832 10.56 2.33 -1.37
10:14:49:842 10.59 2.33 -1.37
10:14:49:862 10.65 2.33 -1.38
10:14:49:868 10.68 2.33 -1.39
10:14:49:875 10.68 2.33 -1.39
10:14:49:887 10.71 2.33 -1.39
10:14:49:898 10.74 2.33 -1.39
10:14:49:909 10.77 2.33 -1.40
10:14:49:920 10.80 2.33 -1.40
10:14:49:932 10.83 2.33 -1.40
10:14:49:943 10.86 2.33 -1.39
10:14:49:954 10.89 2.33 -1.39
10:14:49:965 10.92 2.33 -1.39
10:14:49:976 10.95 2.33 -1.39
10:14:49:988 10.98 2.33 -1.38
10:14:50:0 11.01 2.33 -1.38
10:14:50:10 11.04 2.33 -1.37
10:14:50:21 11.07 2.33 -1.37
10:14:50:33 11.10 2.33 -1.36
10:14:50:43 11.12 2.33 -1.36
10:14:50:54 11.15 2.33 -1.35
10:14:50:66 11.18 2.33 -1.34
10:14:50:77 11.21 2.33 -1.34
10:14:50:88 11.24 2.33 -1.33
10:14:50:100 11.27 2.33 -1.33
10:14:50:110 11.30 2.33 -1.32
10:14:50:121 11.32 2.33 -1.31
10:14:50:134 11.35 2.33 -1.31
10:14:50:144 11.38 2.33 -1.30
10:14:50:155 11.41 2.33 -1.30
10:14:50:167 11.44 2.33 -1.29
10:14:50:177 11.47 2.33 -1.29
10:14:50:188 11.50 2.33 -1.28
10:14:50:200 11.53 2.33 -1.27
10:14:50:211 11.55 2.33 -1.27
10:14:50:223 11.58 2.33 -1.26
10:14:50:234 11.61 2.33 -1.26
10:14:50:244 11.64 2.33 -1.25
10:14:50:255 11.67 2.33 -1.24
10:14:50:267 11.70 2.33 -1.24
10:14:50:278 11.73 2.33 -1.23
10:14:50:289 11.75 2.33 -1.23
10:14:50:301 11.78 2.33 -1.22
10:14:50:311 11.81 2.33 -1.21
10:14:50:323 11.84 2.33 -1.21
10:14:50:334 11.87 2.33 -1.20
10:14:50:345 11.90 2.33 -1.20
10:14:50:357 11.93 2.33 -1.19
10:14:50:368 11.95 2.33 -1.19
10:14:50:378 11.98 2.33 -1.18
10:14:50:391 12.04 2.33 -1.17
10:14:50:397 12.04 2.33 -1.17
10:14:50:412 12.07 2.33 -1.16
10:14:50:423 12.10 2.33 -1.16
10:14:50:434 12.13 2.33 -1.15
10:14:50:445 12.16 2.33 -1.14
10:14:50:457 12.18 2.33 -1.14
10:14:50:468 12.21 2.33 -1.13
10:14:50:479 12.24 2.33 -1.13
10:14:50:492 12.30 2.33 -1.11
10:14:50:501 12.30 2.33 -1.11
10:14:50:512 12.33 2.33 -1.11
10:14:50:525 12.38 2.33 -1.10
10:14:50:534 12.38 2.33 -1.10
10:14:50:546 12.44 2.33 -1.09
10:14:50:557 12.47 2.33 -1.08
10:14:50:568 12.50 2.33 -1.07
10:14:50:580 12.53 2.33 -1.07
10:14:50:591 12.56 2.33 -1.06
10:14:50:602 12.58 2.33 -1.06
10:14:50:614 12.61 2.33 -1.05
10:14:50:624 12.64 2.33 -1.04
10:14:50:635 12.67 2.33 -1.04
10:14:50:646 12.70 2.33 -1.03
10:14:50:659 12.73 2.33 -1.03
10:14:50:669 12.76 2.33 -1.02
10:14:50:681 12.78 2.33 -1.01
10:14:50:691 12.81 2.33 -1.01
10:14:50:702 12.84 2.33 -1.00
10:14:50:714 12.87 2.33 -1.00
10:14:50:725 12.90 2.33 -0.99
10:14:50:738 12.93 2.33 -0.99
10:14:50:746 12.96 2.33 -0.98
10:14:50:759 12.99 2.33 -0.97
10:14:50:769 13.01 2.33 -0.97
10:14:50:780 13.04 2.33 -0.96
10:14:50:792 13.07 2.33 -0.96
10:14:50:802 13.10 2.33 -0.95
10:14:50:814 13.13 2.33 -0.94
10:14:50:825 13.16 2.33 -0.94
10:14:50:836 13.19 2.33 -0.93
10:14:50:862 13.24 2.33 -0.92
10:14:50:868 13.27 2.33 -0.91
10:14:50:880 13.30 2.33 -0.91
10:14:50:892 13.33 2.33 -0.90
10:14:50:903 13.36 2.33 -0.90
10:14:50:915 13.39 2.33 -0.89
10:14:50:926 13.41 2.33 -0.89
10:14:50:937 13.44 2.33 -0.88
10:14:50:948 13.47 2.33 -0.87
10:14:50:959 13.50 2.33 -0.87
10:14:50:970 13.53 2.33 -0.86
10:14:50:982 13.56 2.33 -0.85
10:14:50:993 13.58 2.33 -0.84
10:14:51:4 13.61 2.33 -0.83
10:14:51:15 13.64 2.33 -0.83
10:14:51:26 13.67 2.33 -0.82
10:14:51:37 13.70 2.33 -0.81
10:14:51:49 13.72 2.33 -0.80
10:14:51:61 13.75 2.33 -0.79
10:14:51:71 13.78 2.33 -0.79
10:14:51:82 13.81 2.33 -0.78
10:14:51:93 13.84 2.33 -0.77
10:14:51:105 13.87 2.33 -0.77
10:14:51:116 13.89 2.33 -0.76
10:14:51:127 13.92 2.33 -0.75
10:14:51:138 13.95 2.33 -0.75
10:14:51:150 13.98 2.33 -0.74
10:14:51:161 14.01 2.33 -0.73
10:14:51:172 14.04 2.33 -0.73
10:14:51:183 14.06 2.33 -0.72
10:14:51:194 14.09 2.33 -0.71
10:14:51:205 14.12 2.33 -0.71
10:14:51:217 14.15 2.33 -0.70
10:14:51:229 14.18 2.33 -0.70
10:14:51:239 14.21 2.33 -0.69
10:14:51:251 14.24 2.33 -0.69
10:14:51:262 14.26 2.33 -0.68
10:14:51:272 14.29 2.33 -0.67
10:14:51:283 14.32 2.33 -0.67
10:14:51:295 14.35 2.33 -0.66
10:14:51:305 14.38 2.33 -0.66
10:14:51:317 14.41 2.33 -0.65
10:14:51:328 14.44 2.33 -0.65
10:14:51:340 14.47 2.33 -0.65
10:14:51:351 14.49 2.33 -0.64
10:14:51:362 14.52 2.33 -0.64
10:14:51:374 14.55 2.33 -0.63
10:14:51:384 14.58 2.33 -0.63
10:14:51:395 14.61 2.33 -0.62
10:14:51:406 14.63 2.33 -0.62
10:14:51:418 14.66 2.33 -0.62
10:14:51:428 14.68 2.33 -0.61
10:14:51:439 14.71 2.33 -0.61
10:14:51:450 14.73 2.33 -0.61
10:14:51:461 14.75 2.33 -0.60
10:14:51:472 14.78 2.33 -0.60
10:14:51:484 14.80 2.33 -0.60
10:14:51:495 14.83 2.33 -0.59
10:14:51:508 14.85 2.33 -0.59
10:14:51:517 14.87 2.33 -0.58
10:14:51:529 14.89 2.33 -0.57
10:14:51:539 14.91 2.33 -0.56
10:14:51:550 14.92 2.33 -0.55
10:14:51:562 14.94 2.33 -0.54
10:14:51:572 14.95 2.33 -0.53
10:14:51:584 14.96 2.33 -0.52
10:14:51:595 14.98 2.33 -0.51
10:14:51:606 14.99 2.33 -0.50
10:14:51:617 14.99 2.33 -0.49
10:14:51:628 15.00 2.33 -0.48
10:14:51:640 15.01 2.33 -0.46
10:14:51:651 15.01 2.33 -0.45
10:14:51:662 15.02 2.33 -0.45
10:14:51:673 15.02 2.33 -0.44
10:14:51:684 15.03 2.33 -0.43
10:14:51:696 15.03 2.33 -0.42
10:14:51:707 15.03 2.33 -0.41
10:14:51:718 15.03 2.33 -0.40
10:14:51:729 15.03 2.33 -0.39
10:14:51:740 15.03 2.33 -0.39
10:14:51:751 15.03 2.33 -0.38
10:14:51:762 15.04 2.33 -0.37
10:14:51:773 15.04 2.33 -0.36
10:14:51:785 15.04 2.33 -0.35
10:14:51:797 15.04 2.33 -0.35
10:14:51:807 15.04 2.33 -0.34
10:14:51:818 15.04 2.33 -0.33
10:14:51:830 15.05 2.33 -0.32
10:14:51:841 15.05 2.33 -0.32
10:14:51:864 15.05 2.33 -0.30
10:14:51:870 15.05 2.33 -0.29
10:14:51:875 15.05 2.33 -0.29
10:14:51:886 15.06 2.33 -0.29
10:14:51:897 15.06 2.33 -0.28
10:14:51:907 15.06 2.33 -0.27
10:14:51:919 15.06 2.33 -0.27
10:14:51:930 15.07 2.33 -0.26
10:14:51:941 15.07 2.33 -0.25
10:14:51:952 15.07 2.33 -0.24
10:14:51:963 15.07 2.33 -0.24
10:14:51:974 15.08 2.33 -0.23
10:14:51:986 15.08 2.33 -0.22
10:14:51:998 15.08 2.33 -0.21
10:14:52:9 15.09 2.33 -0.21
10:14:52:19 15.09 2.33 -0.20
10:14:52:31 15.09 2.33 -0.19
10:14:52:42 15.10 2.33 -0.19
10:14:52:53 15.10 2.33 -0.18
10:14:52:64 15.10 2.33 -0.17
10:14:52:75 15.11 2.33 -0.17
10:14:52:86 15.11 2.33 -0.16
10:14:52:98 15.11 2.33 -0.15
10:14:52:109 15.12 2.33 -0.15
10:14:52:120 15.12 2.33 -0.14
10:14:52:132 15.13 2.33 -0.13
10:14:52:142 15.13 2.33 -0.13
10:14:52:153 15.13 2.33 -0.12
10:14:52:165 15.14 2.33 -0.11
10:14:52:175 15.14 2.33 -0.11
10:14:52:187 15.15 2.33 -0.10
10:14:52:199 15.15 2.33 -0.09
10:14:52:209 15.16 2.33 -0.09
10:14:52:220 15.16 2.33 -0.09
10:14:52:232 15.16 2.33 -0.08
10:14:52:243 15.18 2.33 -0.10
10:14:52:253 15.19 2.33 -0.12
10:14:52:265 15.21 2.33 -0.13
10:14:52:276 15.23 2.33 -0.15
10:14:52:287 15.24 2.33 -0.16
10:14:52:299 15.26 2.33 -0.18
10:14:52:310 15.27 2.33 -0.20
10:14:52:321 15.29 2.33 -0.22
10:14:52:333 15.31 2.33 -0.24
10:14:52:343 15.33 2.33 -0.26
10:14:52:355 15.34 2.33 -0.28
10:14:52:366 15.36 2.33 -0.30
10:14:52:377 15.38 2.33 -0.32
10:14:52:388 15.40 2.33 -0.34
10:14:52:400 15.42 2.33 -0.36
10:14:52:411 15.44 2.33 -0.38
10:14:52:418 15.46 2.33 -0.40
10:14:52:433 15.48 2.33 -0.42
10:14:52:444 15.50 2.33 -0.44
10:14:52:455 15.52 2.33 -0.46
10:14:52:467 15.54 2.33 -0.48
10:14:52:478 15.56 2.33 -0.50
10:14:52:489 15.58 2.33 -0.52
10:14:52:500 15.60 2.33 -0.54
10:14:52:511 15.62 2.33 -0.56
10:14:52:522 15.64 2.33 -0.58
10:14:52:534 15.66 2.33 -0.60
10:14:52:544 15.68 2.33 -0.62
10:14:52:555 15.70 2.33 -0.64
10:14:52:566 15.73 2.33 -0.66
10:14:52:578 15.75 2.33 -0.68
10:14:52:589 15.77 2.33 -0.69
10:14:52:601 15.79 2.33 -0.71
10:14:52:612 15.81 2.33 -0.73
10:14:52:623 15.83 2.33 -0.75
10:14:52:635 15.87 2.33 -0.79
10:14:52:644 15.87 2.33 -0.79
10:14:52:656 15.89 2.33 -0.81
10:14:52:668 15.91 2.33 -0.83
10:14:52:680 15.95 2.33 -0.87
10:14:52:689 15.95 2.33 -0.87
10:14:52:701 15.97 2.33 -0.89
10:14:52:717 16.01 2.33 -0.93
10:14:52:728 16.03 2.33 -0.95
10:14:52:736 16.05 2.33 -0.96
10:14:52:745 16.05 2.33 -0.96
10:14:52:758 16.10 2.33 -1.00
10:14:52:768 16.12 2.33 -1.02
10:14:52:781 16.14 2.33 -1.04
10:14:52:791 16.15 2.33 -1.06
10:14:52:802 16.17 2.33 -1.07
10:14:52:813 16.19 2.33 -1.09
10:14:52:824 16.20 2.33 -1.11
10:14:52:835 16.22 2.33 -1.12
10:14:52:847 16.24 2.33 -1.14
10:14:52:869 16.27 2.33 -1.17
10:14:52:874 16.27 2.33 -1.17
10:14:52:880 16.29 2.33 -1.19
10:14:52:891 16.31 2.33 -1.20
10:14:52:902 16.32 2.33 -1.21
10:14:52:914 16.33 2.33 -1.22
10:14:52:925 16.34 2.33 -1.23
10:14:52:936 16.36 2.33 -1.24
10:14:52:947 16.36 2.33 -1.25
10:14:52:959 16.37 2.33 -1.26
10:14:52:969 16.38 2.33 -1.27
10:14:52:981 16.38 2.33 -1.28
10:14:52:992 16.39 2.33 -1.29
10:14:53:3 16.39 2.33 -1.30
10:14:53:14 16.39 2.33 -1.30
10:14:53:26 16.39 2.33 -1.31
10:14:53:36 16.39 2.33 -1.32
10:14:53:48 16.39 2.33 -1.33
10:14:53:59 16.38 2.33 -1.33
10:14:53:70 16.38 2.33 -1.34
10:14:53:82 16.37 2.33 -1.35
10:14:53:92 16.37 2.33 -1.35
10:14:53:103 16.37 2.33 -1.36
10:14:53:115 16.36 2.33 -1.37
10:14:53:126 16.36 2.33 -1.38
10:14:53:137 16.36 2.33 -1.38
10:14:53:149 16.35 2.33 -1.39
10:14:53:159 16.35 2.33 -1.40
10:14:53:170 16.35 2.33 -1.41
10:14:53:183 16.34 2.33 -1.41
10:14:53:193 16.34 2.33 -1.42
10:14:53:204 16.34 2.33 -1.43
10:14:53:216 16.33 2.33 -1.44
10:14:53:226 16.33 2.33 -1.44
10:14:53:237 16.33 2.33 -1.45
10:14:53:250 16.32 2.33 -1.46
10:14:53:261 16.32 2.33 -1.47
10:14:53:272 16.32 2.33 -1.47
10:14:53:283 16.32 2.33 -1.48
10:14:53:293 16.31 2.33 -1.49
10:14:53:305 16.31 2.33 -1.50
10:14:53:316 16.31 2.33 -1.51
10:14:53:327 16.31 2.33 -1.51
10:14:53:338 16.31 2.33 -1.52
10:14:53:349 16.30 2.33 -1.53
10:14:53:360 16.30 2.33 -1.54
10:14:53:372 16.30 2.33 -1.55
10:14:53:383 16.32 2.33 -1.56
10:14:53:394 16.34 2.33 -1.58
10:14:53:405 16.36 2.33 -1.60
10:14:53:416 16.38 2.33 -1.61
10:14:53:428 16.40 2.33 -1.62
10:14:53:439 16.42 2.33 -1.64
10:14:53:451 16.44 2.33 -1.65
10:14:53:462 16.46 2.33 -1.66
10:14:53:475 16.48 2.33 -1.67
10:14:53:484 16.50 2.33 -1.68
10:14:53:495 16.52 2.33 -1.69
10:14:53:506 16.55 2.33 -1.70
10:14:53:522 16.58 2.33 -1.71
10:14:53:536 16.63 2.33 -1.72
10:14:53:549 16.65 2.33 -1.73
10:14:53:560 16.68 2.33 -1.74
10:14:53:571 16.71 2.33 -1.75
10:14:53:582 16.73 2.33 -1.76
10:14:53:593 16.76 2.33 -1.77
10:14:53:604 16.78 2.33 -1.78
10:14:53:616 16.81 2.33 -1.78
10:14:53:626 16.84 2.33 -1.79
10:14:53:637 16.86 2.33 -1.80
10:14:53:649 16.89 2.33 -1.81
10:14:53:660 16.92 2.33 -1.81
10:14:53:670 16.94 2.33 -1.82
10:14:53:682 16.97 2.33 -1.83
10:14:53:693 17.00 2.33 -1.84
10:14:53:704 17.02 2.33 -1.84
10:14:53:716 17.05 2.33 -1.85
10:14:53:727 17.08 2.33 -1.86
10:14:53:737 17.10 2.33 -1.87
10:14:53:749 17.13 2.33 -1.87
10:14:53:760 17.16 2.33 -1.88
10:14:53:772 17.18 2.33 -1.89
10:14:53:782 17.21 2.33 -1.90
10:14:53:793 17.24 2.33 -1.90
10:14:53:806 17.26 2.33 -1.91
10:14:53:816 17.29 2.33 -1.92
10:14:53:827 17.32 2.33 -1.93
10:14:53:838 17.34 2.33 -1.93
10:14:53:869 17.42 2.33 -1.96
10:14:53:874 17.42 2.33 -1.96
10:14:53:883 17.45 2.33 -1.96
10:14:53:893 17.47 2.33 -1.97
10:14:53:905 17.50 2.33 -1.98
10:14:53:916 17.53 2.33 -1.98
10:14:53:927 17.55 2.33 -1.99
10:14:53:939 17.58 2.33 -2.00
10:14:53:950 17.61 2.33 -2.01
10:14:53:961 17.63 2.33 -2.01
10:14:53:972 17.66 2.33 -2.02
10:14:53:984 17.69 2.33 -2.03
10:14:53:994 17.71 2.33 -2.04
10:14:54:8 17.74 2.33 -2.04
10:14:54:17 17.77 2.33 -2.05
10:14:54:28 17.79 2.33 -2.06
10:14:54:39 17.82 2.33 -2.07
10:14:54:50 17.85 2.33 -2.07
10:14:54:62 17.87 2.33 -2.08
10:14:54:73 17.90 2.33 -2.09
10:14:54:84 17.93 2.33 -2.10
10:14:54:94 17.95 2.33 -2.10
10:14:54:106 17.98 2.33 -2.11
10:14:54:117 18.01 2.33 -2.12
10:14:54:128 18.03 2.33 -2.13
10:14:54:140 18.06 2.33 -2.13
10:14:54:152 18.08 2.33 -2.14
10:14:54:162 18.10 2.33 -2.15
10:14:54:173 18.12 2.33 -2.15
10:14:54:185 18.15 2.33 -2.15
10:14:54:196 18.17 2.33 -2.16
10:14:54:207 18.19 2.33 -2.16
10:14:54:218 18.21 2.33 -2.17
10:14:54:229 18.24 2.33 -2.17
10:14:54:241 18.26 2.33 -2.17
10:14:54:252 18.27 2.33 -2.17
10:14:54:267 18.29 2.33 -2.17
10:14:54:273 18.31 2.33 -2.17
10:14:54:285 18.32 2.33 -2.16
10:14:54:296 18.34 2.33 -2.16
10:14:54:307 18.35 2.33 -2.15
10:14:54:319 18.36 2.33 -2.14
10:14:54:331 18.37 2.33 -2.14
10:14:54:341 18.38 2.33 -2.13
10:14:54:352 18.39 2.33 -2.12
10:14:54:363 18.39 2.33 -2.11
10:14:54:374 18.40 2.33 -2.11
10:14:54:385 18.41 2.33 -2.10
10:14:54:397 18.41 2.33 -2.09
10:14:54:408 18.41 2.33 -2.08
10:14:54:420 18.41 2.33 -2.08
10:14:54:431 18.42 2.33 -2.07
10:14:54:442 18.42 2.33 -2.06
10:14:54:452 18.42 2.33 -2.06
10:14:54:464 18.42 2.33 -2.05
10:14:54:475 18.43 2.33 -2.04
10:14:54:485 18.43 2.33 -2.04
10:14:54:497 18.43 2.33 -2.03
10:14:54:509 18.43 2.33 -2.03
10:14:54:519 18.44 2.33 -2.02
10:14:54:532 18.44 2.33 -2.01
10:14:54:542 18.44 2.33 -2.01
10:14:54:553 18.45 2.33 -2.00
10:14:54:565 18.45 2.33 -1.99
10:14:54:575 18.45 2.33 -1.99
10:14:54:586 18.46 2.33 -1.98
10:14:54:598 18.46 2.33 -1.97
10:14:54:609 18.46 2.33 -1.97
10:14:54:620 18.47 2.33 -1.96
10:14:54:633 18.47 2.33 -1.96
10:14:54:642 18.47 2.33 -1.95
10:14:54:653 18.48 2.33 -1.94
10:14:54:666 18.48 2.33 -1.94
10:14:54:676 18.48 2.33 -1.93
10:14:54:687 18.49 2.33 -1.93
10:14:54:699 18.49 2.33 -1.92
10:14:54:710 18.49 2.33 -1.91
10:14:54:721 18.50 2.33 -1.91
10:14:54:732 18.50 2.33 -1.90
10:14:54:743 18.51 2.33 -1.90
10:14:54:753 18.51 2.33 -1.89
10:14:54:766 18.52 2.33 -1.89
10:14:54:776 18.52 2.33 -1.88
10:14:54:787 18.52 2.33 -1.87
10:14:54:799 18.53 2.33 -1.87
10:14:54:810 18.53 2.33 -1.86
10:14:54:821 18.54 2.33 -1.86
10:14:54:832 18.54 2.33 -1.85
10:14:54:843 18.55 2.33 -1.85
10:14:54:867 18.56 2.33 -1.84
10:14:54:873 18.57 2.33 -1.85
10:14:54:881 18.59 2.33 -1.86
10:14:54:888 18.59 2.33 -1.86
10:14:54:900 18.61 2.33 -1.87
10:14:54:910 18.63 2.33 -1.88
10:14:54:921 18.64 2.33 -1.90
10:14:54:933 18.66 2.33 -1.91
10:14:54:944 18.68 2.33 -1.93
10:14:54:956 18.70 2.33 -1.95
10:14:54:967 18.71 2.33 -1.96
10:14:54:977 18.73 2.33 -1.98
10:14:54:989 18.75 2.33 -2.00
10:14:55:1 18.76 2.33 -2.02
10:14:55:11 18.78 2.33 -2.04
10:14:55:23 18.80 2.33 -2.05
10:14:55:33 18.82 2.33 -2.07
10:14:55:44 18.83 2.33 -2.09
10:14:55:57 18.85 2.33 -2.11
10:14:55:68 18.86 2.33 -2.12
10:14:55:77 18.87 2.33 -2.14
10:14:55:90 18.89 2.33 -2.15
10:14:55:101 18.90 2.33 -2.17
10:14:55:112 18.92 2.33 -2.18
10:14:55:122 18.93 2.33 -2.20
10:14:55:134 18.94 2.33 -2.21
10:14:55:145 18.96 2.33 -2.23
10:14:55:156 18.97 2.33 -2.24
10:14:55:167 18.98 2.33 -2.25
10:14:55:180 19.00 2.33 -2.27
10:14:55:190 19.00 2.33 -2.27
10:14:55:201 19.01 2.33 -2.27
10:14:55:212 19.03 2.33 -2.28
10:14:55:225 19.05 2.33 -2.28
10:14:55:235 19.05 2.33 -2.28
10:14:55:245 19.05 2.33 -2.28
10:14:55:258 19.07 2.33 -2.28
10:14:55:268 19.07 2.33 -2.28
10:14:55:280 19.08 2.33 -2.28
10:14:55:290 19.09 2.33 -2.27
10:14:55:301 19.09 2.33 -2.27
10:14:55:314 19.10 2.33 -2.26
10:14:55:324 19.11 2.33 -2.26
10:14:55:336 19.11 2.33 -2.25
10:14:55:346 19.12 2.33 -2.25
10:14:55:358 19.12 2.33 -2.24
10:14:55:369 19.13 2.33 -2.24
10:14:55:384 19.14 2.33 -2.23
10:14:55:391 19.14 2.33 -2.23
10:14:55:402 19.15 2.33 -2.22
10:14:55:413 19.15 2.33 -2.22
10:14:55:424 19.16 2.33 -2.21
10:14:55:435 19.17 2.33 -2.21
10:14:55:447 19.17 2.33 -2.21
10:14:55:458 19.18 2.33 -2.20
10:14:55:469 19.18 2.33 -2.20
10:14:55:481 19.19 2.33 -2.19
10:14:55:492 19.20 2.33 -2.19
10:14:55:503 19.20 2.33 -2.19
10:14:55:514 19.21 2.33 -2.18
10:14:55:526 19.22 2.33 -2.18
10:14:55:536 19.22 2.33 -2.17
10:14:55:550 19.23 2.33 -2.17
10:14:55:561 19.24 2.33 -2.17
10:14:55:572 19.24 2.33 -2.16
10:14:55:583 19.25 2.33 -2.16
10:14:55:597 19.26 2.33 -2.16
10:14:55:605 19.26 2.33 -2.15
10:14:55:617 19.27 2.33 -2.15
10:14:55:628 19.28 2.33 -2.15
10:14:55:639 19.28 2.33 -2.14
10:14:55:652 19.29 2.33 -2.14
10:14:55:663 19.30 2.33 -2.16
10:14:55:673 19.31 2.33 -2.18
10:14:55:684 19.32 2.33 -2.20
10:14:55:695 19.33 2.33 -2.22
10:14:55:706 19.34 2.33 -2.25
10:14:55:717 19.36 2.33 -2.27
10:14:55:728 19.37 2.33 -2.30
10:14:55:740 19.38 2.33 -2.32
10:14:55:751 19.39 2.33 -2.35
10:14:55:763 19.40 2.33 -2.37
10:14:55:773 19.41 2.33 -2.40
10:14:55:784 19.42 2.33 -2.42
10:14:55:796 19.43 2.33 -2.45
10:14:55:807 19.44 2.33 -2.47
10:14:55:817 19.45 2.33 -2.50
10:14:55:829 19.46 2.33 -2.52
10:14:55:840 19.47 2.33 -2.55
10:14:55:872 19.50 2.33 -2.62
10:14:55:877 19.50 2.33 -2.62
10:14:55:884 19.51 2.33 -2.65
10:14:55:896 19.52 2.33 -2.68
10:14:55:908 19.53 2.33 -2.70
10:14:55:919 19.53 2.33 -2.73
10:14:55:929 19.54 2.33 -2.75
10:14:55:941 19.54 2.33 -2.78
10:14:55:952 19.54 2.33 -2.81
10:14:55:964 19.54 2.33 -2.83
10:14:55:974 19.55 2.33 -2.86
10:14:55:985 19.55 2.33 -2.89
10:14:55:998 19.55 2.33 -2.91
10:14:56:8 19.55 2.33 -2.94
10:14:56:19 19.56 2.33 -2.97
10:14:56:31 19.56 2.33 -2.99
10:14:56:41 19.56 2.33 -3.02
10:14:56:53 19.56 2.33 -3.04
10:14:56:64 19.56 2.33 -3.06
10:14:56:75 19.56 2.33 -3.08
10:14:56:86 19.56 2.33 -3.11
10:14:56:98 19.56 2.33 -3.13
10:14:56:108 19.56 2.33 -3.15
10:14:56:120 19.56 2.33 -3.17
10:14:56:129 19.56 2.33 -3.20
10:14:56:143 19.56 2.33 -3.22
10:14:56:154 19.57 2.33 -3.24
10:14:56:164 19.58 2.33 -3.26
10:14:56:175 19.59 2.33 -3.27
10:14:56:186 19.60 2.33 -3.29
10:14:56:199 19.60 2.33 -3.31
10:14:56:210 19.61 2.33 -3.32
10:14:56:220 19.62 2.33 -3.33
10:14:56:231 19.63 2.33 -3.34
10:14:56:242 19.64 2.33 -3.35
10:14:56:254 19.65 2.33 -3.36
10:14:56:266 19.66 2.33 -3.36
10:14:56:277 19.67 2.33 -3.37
10:14:56:288 19.68 2.33 -3.37
10:14:56:299 19.69 2.33 -3.38
10:14:56:310 19.70 2.33 -3.38
10:14:56:321 19.71 2.33 -3.38
10:14:56:333 19.72 2.33 -3.38
10:14:56:349 19.73 2.33 -3.38
10:14:56:361 19.74 2.33 -3.39
10:14:56:375 19.75 2.33 -3.39
10:14:56:389 19.75 2.33 -3.41
10:14:56:398 19.74 2.33 -3.43
10:14:56:408 19.74 2.33 -3.45
10:14:56:419 19.74 2.33 -3.48
10:14:56:431 19.74 2.33 -3.50
10:14:56:442 19.74 2.33 -3.52
10:14:56:453 19.74 2.33 -3.55
10:14:56:465 19.73 2.33 -3.57
10:14:56:475 19.73 2.33 -3.59
10:14:56:486 19.73 2.33 -3.61
10:14:56:498 19.73 2.33 -3.64
10:14:56:508 19.72 2.33 -3.66
10:14:56:519 19.72 2.33 -3.68
10:14:56:531 19.71 2.33 -3.71
10:14:56:541 19.70 2.33 -3.73
10:14:56:553 19.69 2.33 -3.76
10:14:56:565 19.68 2.33 -3.78
10:14:56:575 19.68 2.33 -3.81
10:14:56:587 19.67 2.33 -3.83
10:14:56:598 19.66 2.33 -3.86
10:14:56:608 19.65 2.33 -3.88
10:14:56:620 19.64 2.33 -3.91
10:14:56:631 19.63 2.33 -3.93
10:14:56:642 19.62 2.33 -3.95
10:14:56:653 19.61 2.33 -3.97
10:14:56:665 19.60 2.33 -3.99
10:14:56:675 19.59 2.33 -4.01
10:14:56:687 19.58 2.33 -4.04
10:14:56:698 19.57 2.33 -4.06
10:14:56:709 19.56 2.33 -4.08
10:14:56:720 19.55 2.33 -4.09
10:14:56:732 19.54 2.33 -4.11
10:14:56:743 19.54 2.33 -4.13
10:14:56:754 19.53 2.33 -4.14
10:14:56:766 19.53 2.33 -4.16
10:14:56:776 19.52 2.33 -4.17
10:14:56:787 19.52 2.33 -4.18
10:14:56:799 19.52 2.33 -4.19
10:14:56:809 19.52 2.33 -4.20
10:14:56:823 19.52 2.33 -4.21
10:14:56:832 19.52 2.33 -4.22
10:14:56:843 19.52 2.33 -4.22
10:14:56:875 19.52 2.33 -4.23
10:14:56:881 19.52 2.33 -4.24
10:14:56:887 19.52 2.33 -4.24
10:14:56:899 19.52 2.33 -4.24
10:14:56:910 19.52 2.33 -4.24
10:14:56:921 19.52 2.33 -4.24
10:14:56:933 19.52 2.33 -4.24
10:14:56:944 19.52 2.33 -4.24
10:14:56:954 19.52 2.33 -4.24
10:14:56:967 19.52 2.33 -4.24
10:14:56:977 19.52 2.33 -4.24
10:14:56:988 19.52 2.33 -4.24
10:14:57:0 19.52 2.33 -4.24
10:14:57:11 19.52 2.33 -4.24
10:14:57:21 19.52 2.33 -4.24
10:14:57:33 19.52 2.33 -4.24
10:14:57:44 19.52 2.33 -4.24
10:14:57:56 19.52 2.33 -4.24
10:14:57:67 19.52 2.33 -4.24
